long.,lat.,age,rooms,b_rooms,population,households,median_income,house_value
-122.12,37.75,33,8.260273973,1.191780822,3.689497717,219,6.86,250000
-122.12,37.75,28,7.28440367,1.018348624,3.018348624,109,7.6923,329800
-122.14,37.75,36,6.330275229,0.963302752,2.743119266,109,4.0313,195500
-122.14,37.75,33,6.603960396,0.99009901,2.866336634,202,6.8323,255900
-122.13,37.75,30,8.28,1.08,2.74,50,4.975,311100
-122.13,37.75,36,8.258064516,1,2.462365591,93,5.3602,330000
-122.13,37.74,41,6.790123457,1.027777778,2.277777778,648,5,248900
-122.16,37.75,46,6.194805195,1.045454545,2.785714286,154,2.925,142900
-122.15,37.75,40,5.666666667,1.003921569,3.329411765,255,3.8913,126300
-122.15,37.75,44,5.854984894,1.205438066,2.858006042,331,3.225,135800
-122.15,37.74,41,4.481675393,0.931937173,2.989528796,191,3.1458,130600
-122.16,37.75,24,4.637305699,1.176165803,2.945595855,386,2.537,107900
-122.16,37.75,44,4.57037037,0.97037037,2.8,135,2.5568,111100
-122.15,37.74,43,5.084558824,1.011029412,3.136029412,272,3.5083,122000
-122.15,37.74,49,4.69858156,0.982269504,2.709219858,282,3.3125,118000
-122.16,37.75,40,4.701149425,1.126436782,3.555555556,261,1.8235,95200
-122.16,37.75,35,5.015037594,1.052631579,3.052631579,133,3.8047,94300
-122.17,37.74,34,4.367857143,1.003571429,2.942857143,280,2.2917,92500
-122.17,37.75,37,5.324324324,1.108108108,3.223938224,259,2.4962,91800
-122.16,37.74,43,5.2,1.016949153,2.8,295,4.0417,109400
-122.16,37.74,46,4.876777251,0.857819905,2.687203791,211,3.4844,129500
-122.16,37.74,52,5.354166667,1.020833333,2.465277778,144,4.1458,143400
-122.16,37.74,47,4.963855422,1.343373494,3.210843373,166,2.625,98200
-122.16,37.74,44,5.102325581,1.111627907,2.83255814,215,2.0227,103100
-122.29,37.9,49,5.436440678,1.008474576,2.440677966,236,3.3333,276800
-122.29,37.9,52,5.608391608,0.91958042,2.076923077,286,5.338,270900
-122.29,37.89,52,5.962864721,1.119363395,2.307692308,377,3.4732,246200
-122.3,37.9,38,4.445972495,1.025540275,2.017681729,509,3.5125,224200
-122.29,37.89,52,4.819018405,1.070552147,2.125766871,326,3.1375,229100
-122.3,37.89,46,4.053333333,1.072,2.173333333,375,2.8036,211600
-122.3,37.9,15,4.435427574,1.057591623,2.111692845,1146,4.5824,256100
-122.3,37.89,36,3.902173913,1.061594203,1.876811594,276,3.0208,206300
-122.3,37.89,52,4.538181818,1.029090909,2.254545455,275,4.0875,221300
-122.33,37.89,42,5.045112782,1.093984962,2.071428571,266,4.5268,207400
-122.34,37.88,37,3.312770563,1.006493506,2.766233766,924,1.7375,350000
-122.29,37.89,52,4.556034483,1.002873563,2.152298851,696,3.1795,218200
-122.29,37.88,50,5.334801762,1.149779736,2.303964758,227,3.8672,216700
-122.29,37.89,52,6.39869281,1.14379085,2.444444444,153,5.1675,270600
-122.29,37.89,52,6.115902965,1.02425876,2.706199461,371,5.1696,261400
-122.28,37.88,52,5.520958084,0.994011976,2.30239521,334,4.2614,261300
-122.29,37.89,52,5.14893617,0.995271868,2.222222222,423,5.0551,232200
-122.27,37.9,42,6.4453125,1.0703125,2.51953125,256,5.6228,375400
-122.26,37.9,52,6.690972222,0.96875,2.447916667,288,7.8864,357300
-122.27,37.9,52,7.56,0.992727273,2.487272727,275,7.9556,374400
-122.27,37.9,52,7.639830508,1.016949153,2.423728814,236,6.174,358800
-122.27,37.9,52,8.067193676,1.067193676,2.652173913,253,6.9414,417500
-122.27,37.89,52,8.345205479,1.021917808,2.671232877,365,8.8342,430500
-122.28,37.9,52,7.429487179,1.051282051,2.496794872,312,7.1754,362900
-122.28,37.9,52,8.209016393,1.024590164,2.696721311,244,10.0825,397000
-122.28,37.9,52,6.749253731,0.979104478,2.444776119,335,4.9083,346800
-122.28,37.89,52,7.291666667,1.005952381,2.452380952,168,5.7912,327100
-122.28,37.89,52,6.273712737,1.105691057,2.262872629,369,4.5893,290100
-122.28,37.89,52,6.764705882,1.075163399,2.359477124,306,5.4171,292000
-122.28,37.89,52,5.371663244,0.971252567,2.227926078,487,4.125,270900
-122.27,37.89,52,7.436619718,1.030985915,2.74084507,355,7.266,371100
-122.27,37.89,52,7.272058824,1.077205882,2.658088235,272,5.3989,335600
-122.26,37.9,37,6.132596685,0.925414365,2.494475138,362,7.8336,371300
-122.25,37.89,41,6.215469613,1.077348066,1.966850829,181,6.1593,344000
-122.26,37.89,52,6.662337662,1.069264069,2.175324675,462,6.381,342200
-122.26,37.89,52,7.353174603,1.053571429,2.390873016,504,6.6828,370900
-122.25,37.89,37,6.666666667,1.015555556,2.193333333,450,7.5385,350000
-122.25,37.89,42,6.390625,1.026785714,2.301339286,448,6.7138,368600
-122.26,37.88,52,6.314356436,1.032178218,2.212871287,404,6.2425,391800
-122.26,37.88,52,5.981432361,1.087533156,2.183023873,377,5.7979,415300
-122.27,37.88,52,5.410628019,1.043478261,1.98389694,621,4.2813,284900
-122.27,37.88,52,4.613079019,1.065395095,1.822888283,367,3.5417,287500
-122.27,37.88,44,4.094545455,1.076363636,1.798181818,550,3.0132,272900
-122.28,37.88,52,5.377155172,1.058189655,2.280172414,464,4.1429,259600
-122.28,37.88,52,5.763285024,0.966183575,2.444444444,207,4.1912,254500
-122.28,37.88,52,5.376146789,0.986238532,2.243119266,218,3.9167,235600
-122.29,37.88,52,5.56443299,1.092783505,2.12371134,388,3.8897,218400
-122.29,37.88,48,4.978947368,1.031578947,2.176842105,475,3.1065,229200
-122.29,37.88,46,4.458823529,1.04,2.164705882,425,2.9926,192100
-122.29,37.88,52,4.342105263,1.039473684,2.213157895,380,3.556,179300
-122.3,37.88,45,3.306569343,1.065693431,5.467153285,137,1.475,187500
-122.3,37.88,52,4.173469388,0.989795918,2.12244898,98,1.6971,138800
-122.3,37.87,10,5.03,1.18,2.28,100,2.1705,150000
-122.3,37.86,50,3.8984375,0.9921875,2.2421875,128,2.75,140600
-122.29,37.85,52,4.5,1.122641509,2.056603774,106,2.5682,120000
-122.3,37.88,46,4.63943662,1.05915493,2.405633803,355,2.9,144800
-122.3,37.87,52,4.565789474,1.09502924,2.478070175,684,2.2208,144800
-122.28,37.88,52,5.563953488,1.093023256,2.343023256,172,3.2344,245500
-122.28,37.87,52,4.496183206,1.007633588,2.198473282,131,3.5156,200000
-122.28,37.87,49,3.888675624,1.051823417,1.848368522,521,1.9805,173700
-122.29,37.87,50,3.544573643,1.03875969,2.187984496,516,2.6684,185600
-122.29,37.87,52,4.387254902,0.970588235,1.892156863,204,3.875,182600
-122.28,37.88,52,4.701970443,1.024630542,1.997536946,406,3.006,227900
-122.28,37.87,46,4.477037037,1.031111111,1.915555556,675,2.543,220700
-122.28,37.87,46,4.122969838,1.034802784,1.86774942,431,2.8676,212000
-122.27,37.88,52,3.199771689,1.061643836,1.566210046,876,2.1907,271400
-122.27,37.87,30,3.447058824,1.032941176,2.028235294,425,1.7778,268800
-122.27,37.88,37,4.251623377,1.107142857,1.87012987,616,2.52,277800
-122.26,37.88,52,4.614457831,1.024096386,1.939759036,249,4.2788,332500
-122.26,37.88,52,4.12390925,1.054101222,2.719022688,573,2.944,338900
-122.26,37.88,52,3.386215865,1.088426528,2.33810143,769,1.725,287500
-122.25,37.87,41,5.569105691,1.146341463,2.162601626,123,5.2289,384600
-122.25,37.87,42,4.161137441,1.101895735,5.17535545,422,2.5562,371400
-122.25,37.87,52,2.524109015,0.964360587,4.226415094,477,0.949,350000
-122.25,37.87,52,2.436,0.944,5.396,250,1.1696,500001
-122.26,37.87,52,3.105714286,1.06,9.534285714,350,1.4012,175000
-122.26,37.87,52,2.922023182,1.051633298,1.813487882,949,1.1859,241700
-122.27,37.87,35,3.218,1.108,1.675,1000,1.7464,216700
-122.27,37.87,49,3.857142857,1.051428571,2.02,350,2.8846,211300
-122.27,37.87,52,4.443804035,1.005763689,2.051873199,694,2.7372,210200
-122.28,37.86,52,4.962962963,1.031746032,2.079365079,189,3.8594,196400
-122.28,37.87,52,5.348082596,1.041297935,2.442477876,339,3.5625,191700
-122.28,37.87,52,4.22260274,1.02739726,1.955479452,292,2.2788,182300
-122.29,37.87,44,3.561009818,1.058906031,1.93828892,713,2.537,175000
-122.29,37.87,46,3.947040498,1.009345794,2.46728972,321,2.525,165900
-122.29,37.86,52,4.475806452,1.086021505,2.190860215,372,1.9946,156900
-122.28,37.86,52,4.794797688,1.060693642,2.277456647,346,2.8214,164300
-122.29,37.87,52,5.174418605,1.069767442,2.662790698,430,2.6165,150000
-122.29,37.86,50,4.413854352,1.078152753,2.404973357,563,1.9483,150500
-122.28,37.86,52,4.564044944,1.011235955,2.152808989,445,1.9327,169900
-122.28,37.86,49,4.822368421,1.098684211,2.238486842,608,1.9798,147400
-122.28,37.85,52,5.002227171,1.051224944,2.23830735,449,2.4167,152700
-122.27,37.86,49,4.956521739,1.050724638,2.231884058,414,2.5417,182700
-122.28,37.86,52,5.583798883,1.164804469,2.17877095,358,3.3906,179300
-122.28,37.86,52,4.727987421,1.086477987,2.487421384,636,2.5652,157700
-122.28,37.86,41,3.897887324,0.968309859,2.13556338,568,2.2845,153100
-122.27,37.86,52,4.074906367,1.142322097,1.820224719,267,2.6071,250000
-122.27,37.86,52,4.765714286,1.062857143,2.822857143,175,3.15,206300
-122.27,37.86,52,4.846575342,1.019178082,2.326027397,365,2.6914,218800
-122.27,37.86,52,4.209854015,1.063868613,2.056569343,548,1.8447,198200
-122.26,37.86,35,2.962686567,1.001148106,1.880597015,1742,1.6307,253600
-122.26,37.86,52,4.404282116,1.047858942,1.880352645,794,2.9044,257400
-122.26,37.86,52,5.558173785,1.095729013,2.151693667,679,2.9405,289500
-122.26,37.86,52,5.36802974,1.12267658,2.328996283,538,3.3893,241700
-122.25,37.86,48,4.690631808,1.126361656,3.607843137,459,3.0417,489600
-122.25,37.86,52,6.876237624,0.945544554,2.544554455,202,7.0897,446200
-122.25,37.86,52,5.793220339,1.077966102,2.437288136,295,5.0463,456300
-122.25,37.86,52,3.534521158,0.988864143,1.95545657,449,1.7652,336800
-122.24,37.86,52,7.794392523,1.051401869,2.41588785,214,7.8521,500001
-122.24,37.85,52,7.512096774,0.955645161,2.754032258,496,9.3959,500001
-122.25,37.86,52,6.861016949,1.123728814,2.230508475,590,5.3794,376900
-122.26,37.85,52,4.79205298,1.017218543,1.997350993,755,3.2619,309600
-122.27,37.85,52,5.001226994,1.128834356,2.208588957,815,2.7054,182300
-122.27,37.85,47,6.371165644,1.226993865,2.205521472,326,2.2431,172700
-122.27,37.85,50,5.015686275,1.176470588,2.647058824,255,1.9028,150800
-122.27,37.85,52,5.438016529,1.173553719,2.41046832,363,1.5817,153600
-122.27,37.85,52,4.350649351,1.077922078,1.974025974,77,2.2841,106300
-122.27,37.85,47,4.310344828,0.962382445,2.642633229,319,1.3785,142300
-122.28,37.85,52,4.621212121,1.098484848,2.128787879,132,2.9018,119400
-122.28,37.85,44,5.024509804,0.970588235,2.480392157,204,1.73,147900
-122.28,37.85,48,4.427038627,1.038626609,2.261802575,466,2.2625,132900
-122.29,37.84,35,4.52173913,1.012077295,2.456521739,414,2.2106,132500
-122.28,37.83,52,4.062745098,1.062745098,2.121568627,765,2.6997,126900
-122.3,37.84,14,3.586055583,1.174061433,1.511457825,2051,4.0018,143800
-122.23,37.83,52,8.282548476,1.049861496,2.623268698,361,7.8772,500001
-122.22,37.82,39,7.911111111,0.984126984,2.565079365,315,11.8603,500001
-122.22,37.82,42,8.928358209,1,3.03880597,335,13.499,500001
-122.23,37.82,52,9.210227273,1.039772727,2.84375,352,12.2138,500001
-122.23,37.82,52,8.268292683,1.032520325,2.723577236,369,8.1872,466100
-122.23,37.82,52,9.122715405,1.033942559,3.11227154,383,12.3804,500001
-122.24,37.83,52,7.740088106,1.083700441,2.577092511,227,5.8948,457800
-122.24,37.83,52,7.75,0.987341772,2.898734177,316,8.1194,471600
-122.23,37.82,52,9,1.134078212,3.106145251,179,8.7477,500001
-122.24,37.82,52,7.048076923,0.994230769,2.826923077,520,6.155,398600
-122.25,37.82,52,6.216080402,1.012562814,2.773869347,398,5.883,340700
-122.23,37.76,52,5.862934363,0.996138996,2.397683398,518,5.2128,289900
-122.23,37.76,52,7.068535826,1.00623053,2.507788162,321,4.7188,335300
-122.23,37.76,52,8.12345679,1.092592593,2.333333333,162,5.2915,333000
-122.24,37.77,52,5.170403587,1.053811659,2.156950673,223,2.6411,241000
-122.23,37.77,52,4.825,1.11875,2.55625,160,3.3214,189600
-122.24,37.77,52,4.587131367,1.034852547,2.372654155,373,3.6417,206300
-122.25,37.77,52,4.67372134,0.998236332,2.589065256,567,3.0161,215700
-122.25,37.77,52,4.827906977,1.023255814,2.241860465,215,3.1771,210200
-122.25,37.77,52,5.784090909,1.212121212,3.125,264,3.4531,208800
-122.25,37.77,52,5.436708861,0.993670886,2.715189873,158,4.3098,197900
-122.26,37.78,52,4.663461538,1.043269231,2.538461538,208,3.3438,201300
-122.26,37.78,52,4.837962963,1.106481481,2.296296296,216,2.9213,190800
-122.27,37.78,52,5.313207547,1.056603774,2.709433962,265,2.6806,207900
-122.27,37.78,52,4.611320755,0.996226415,2.377358491,265,3.7708,215300
-122.27,37.78,45,4.087412587,0.91958042,2.527972028,286,3.9444,212900
-122.27,37.78,13,4.156378601,1.100823045,1.973251029,486,5.2601,292700
-122.28,37.79,30,4.847953216,1.016374269,4.29005848,855,2.5444,275000
-122.3,37.77,42,5.74084507,1.036619718,5.738028169,355,2.6447,200000
-122.28,37.78,29,4.048703849,0,2.938727416,1273,2.5762,173400
-122.29,37.78,42,4.136666667,1.03,2.736666667,300,1.9427,102200
-122.28,37.77,52,4.23054755,1.04610951,2.507204611,347,2.9688,220800
-122.28,37.77,27,4.137681159,1.110766046,1.967908903,966,3.75,242800
-122.29,37.76,18,4.333333333,1.150829563,1.874811463,663,5.1702,265400
-122.28,37.78,50,4.547400612,0.935779817,2.232415902,327,2.5139,219000
-122.26,37.77,52,5.585284281,1.170568562,2.652173913,299,2.9732,282100
-122.27,37.77,52,5.188940092,0.894009217,2.380184332,434,5.5337,372000
-122.27,37.77,52,4.768595041,1.038567493,2.402203857,363,4.1667,225800
-122.27,37.77,52,3.741794311,1.052516411,1.857768053,457,2.7115,220800
-122.27,37.77,52,4.61003861,1.079150579,2.164092664,518,3.3269,234500
-122.25,37.77,52,4.84494382,1.029213483,1.959550562,445,3.2685,254200
-122.26,37.77,52,5.269360269,1.060606061,2.144781145,297,4.7778,351800
-122.26,37.77,52,5.011764706,1.091176471,1.95,340,4.226,275000
-122.26,37.77,52,7.034883721,0.976744186,2.389534884,172,3.3571,405400
-122.26,37.77,52,5.07748184,1.075060533,2.215496368,413,2.9899,228100
-122.26,37.77,52,3.874213836,1.004192872,1.93081761,477,2.875,234000
-122.24,37.77,43,3.590225564,1.067669173,2.19924812,266,2.3882,162500
-122.25,37.77,43,4.111111111,1.054131054,1.981006648,1053,2.975,243400
-122.23,37.76,52,5.628037383,1.013084112,2.435514019,535,5.1039,273800
-122.23,37.76,52,5.960227273,1.051136364,2.125,176,4.1458,248500
-122.24,37.76,52,5.305084746,1.093220339,2.074152542,472,3.4762,244000
-122.24,37.76,52,4.139013453,1.056053812,1.85426009,446,2.6833,240900
-122.23,37.76,52,6.739130435,0.972332016,2.600790514,253,5.75,306300
-122.23,37.75,50,5.753731343,1.078358209,2.440298507,268,3.9632,240000
-122.24,37.75,45,6.102739726,0,2.630136986,146,4.9489,247100
-122.24,37.75,27,5.08281054,0.944792974,1.880803011,797,4.8711,286600
-122.24,37.76,52,5.068965517,1.11302682,2.16091954,522,3.0718,266700
-122.24,37.76,49,4.93495935,1.067073171,2.256097561,492,3.6719,229800
-122.24,37.76,52,6.185542169,1.05060241,2.696385542,415,4.6094,229300
-122.24,37.73,21,5.693117409,1.011336032,2.372469636,1235,4.5213,228400
-122.25,37.74,25,4.907692308,0.935897436,2.3,390,4.4562,206200
-122.24,37.72,5,6.855776306,1.061442237,2.732523915,2718,7.611,350700
-122.27,37.73,31,4.40929878,1.051067073,2.266006098,1312,3.2689,231000
-122.25,37.76,52,4.550632911,1.025316456,2.120253165,632,3.567,252900
-122.27,37.74,28,4.655660377,1.047169811,2.004043127,1484,3.6875,353900
-122.27,37.77,23,4.93397046,1.103388358,2.337098175,1151,4.7695,291700
-122.28,37.75,20,3.54601227,1.119631902,1.788343558,326,3.1972,100000
-122.06,37.77,12,7.13303438,1.018933732,2.880418535,2007,7.2634,341600
-122.06,37.73,5,7.0234375,0.912109375,3.39453125,512,7.0568,412500
-122.06,37.71,36,6.693761815,1.077504726,2.793950851,529,4.635,248600
-122.07,37.71,40,6.696296296,1.118518519,2.762962963,270,5.3015,254900
-122.07,37.71,36,6.327472527,1.054945055,2.714285714,455,4.9801,241500
-122.07,37.72,26,6.619834711,0.98553719,2.915289256,484,5.4834,295200
-122.08,37.72,31,7.420345489,1.019193858,2.62571977,521,6.187,340400
-122.08,37.72,32,6.746594005,1.002724796,2.855585831,367,5.6194,274700
-122.08,37.71,35,6.057534247,0.95890411,2.750684932,365,5.4639,238600
-122.09,37.71,35,7.25613079,1.054495913,2.959128065,367,5.1498,266400
-122.1,37.72,30,7.425714286,1.045714286,2.634285714,350,5.8382,330200
-122.11,37.71,36,5.578754579,1.006105006,2.380952381,819,4.65,206800
-122.1,37.7,25,4.996638655,1.045378151,2.374789916,595,4.3819,209200
-122.1,37.69,30,5.48415493,1.100352113,2.542253521,568,3.7222,195800
-122.09,37.71,31,6.851301115,1.048327138,2.784386617,269,5.2855,253500
-122.09,37.7,31,6.240121581,1.021276596,2.635258359,329,4.3375,241800
-122.1,37.71,27,6.512077295,1.036714976,2.630917874,1035,5.2131,252500
-122.09,37.7,30,6.657794677,1.022813688,2.779467681,263,6.005,263900
-122.08,37.71,38,5.524916944,0.980066445,2.594684385,301,5.0519,227000
-122.08,37.71,38,5.699386503,1.007668712,2.736196319,652,4.8237,220900
-122.08,37.7,32,6.629268293,1.090243902,2.819512195,410,5.2497,259300
-122.07,37.7,39,5.126353791,0.981949458,2.328519856,277,4.125,232500
-122.06,37.7,37,6.00952381,0.984126984,2.606349206,315,4.6005,231600
-122.06,37.7,33,5.072727273,1.025974026,2.483116883,770,3.5187,209400
-122.07,37.7,32,4.899135447,1.060518732,2.142651297,694,3,223200
-122.08,37.7,25,4.791549296,1.067605634,2.316901408,710,3.4934,209900
-122.09,37.7,33,4.19885823,1.053282588,2.130352046,1051,2.9861,208200
-122.07,37.69,29,4.173913043,1.119565217,1.849637681,552,2.5362,203800
-122.08,37.69,36,5.032119914,1.068522484,2.366167024,467,3.3021,195700
-122.07,37.69,31,4.566795367,1.010810811,2.315830116,1295,3.0964,190500
-122.08,37.69,43,5.545774648,1.14084507,2.605633803,284,2.8512,181000
-122.08,37.69,42,5.795081967,1.12295082,2.577868852,244,3.3478,184900
-122.08,37.68,37,4.136585366,0.985365854,1.531707317,205,2.3958,190800
-122.08,37.68,15,4.567365269,1.025449102,2.214071856,668,3.5295,242200
-122.09,37.69,20,5.37,1.02125,2.165,800,4.8036,188300
-122.15,37.74,52,5.269090909,1.012727273,2.432727273,550,3.851,183500
-122.14,37.74,52,5.578125,1.046875,2.291666667,192,4.0662,204200
-122.14,37.73,51,6.664122137,1.025445293,2.34605598,393,4.6042,251900
-122.15,37.74,49,5.1875,1.097222222,2.121527778,288,2.2,187500
-122.16,37.73,52,5.485436893,1.009708738,2.412621359,412,4.1164,198200
-122.15,37.74,52,6.060869565,0.969565217,2.369565217,230,3.95,219000
-122.15,37.73,52,7.188811189,0.902097902,2.216783217,143,4.9135,275000
-122.15,37.73,45,5.105978261,1.112771739,2.137228261,736,2.8355,245400
-122.17,37.73,46,4.972413793,1.08045977,2.126436782,435,3.25,177500
-122.16,37.73,49,4.412987013,1.05974026,1.994805195,385,2.8301,171600
-122.17,37.73,52,5.325342466,0.989726027,2.123287671,292,3.7159,183300
-122.16,37.73,52,5.381642512,0.995169082,2.053140097,207,2.5625,175000
-122.18,37.72,45,4.91147541,1.026229508,3.28852459,305,3.8047,156700
-122.18,37.71,45,5.377777778,1.088888889,3.844444444,135,3.375,157500
-122.17,37.71,38,4.494949495,1.01010101,2.429292929,198,3.244,179800
-122.18,37.7,36,5.08477842,1.026974952,2.329479769,519,4.0268,205500
-122.18,37.7,35,4.88,1.055238095,2.662857143,525,3.3906,178900
-122.19,37.71,36,6.224137931,1.189655172,2.724137931,58,5.5461,262500
-122.17,37.72,42,4.530120482,0.99246988,2.736445783,664,3.371,165000
-122.17,37.72,46,4.737024221,0.982698962,2.650519031,289,3.5313,159700
-122.17,37.72,5,5.158536585,1.213414634,2.481707317,328,3.663,158300
-122.16,37.72,38,4.213389121,1.025104603,2.585774059,239,2.875,144800
-122.17,37.72,43,4.794676806,1.031685678,2.711026616,789,4.0202,166300
-122.16,37.71,37,5.956521739,0.956521739,2.498023715,253,4.5553,191000
-122.16,37.71,36,4.970149254,0.985074627,2.731343284,134,3.4643,175000
-122.16,37.72,10,4.595876289,1.239175258,1.808247423,485,3.3431,137500
-122.15,37.73,28,3.865619546,1.02443281,1.448516579,573,2.1898,141700
-122.15,37.72,31,4.263852243,0.981530343,1.949868074,379,2.9097,210900
-122.15,37.72,47,4.473684211,0.943609023,2.030075188,266,3.375,198300
-122.15,37.72,29,4.333679834,1.088357588,2.103950104,962,2.8125,157400
